Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2020,5,13,18:00,UTC,0,,45,,6.3,3.2
2020,5,13,19:00,UTC,0,,60,,3.6,1.9
2020,5,13,20:00,UTC,0,,79,,-0.1,1.3
2020,5,13,21:00,UTC,0,,83,,-1.5,0.3
2020,5,13,22:00,UTC,0,,93,,-2.9,0.8
2020,5,13,23:00,UTC,0,,94,,-3.5,0.6
2020,5,14,00:00,UTC,0,,93,,-4.2,1.1
2020,5,14,01:00,UTC,0,,95,,-4.9,1.9
2020,5,14,02:00,UTC,0,,93,,-4.7,1
2020,5,14,03:00,UTC,0,,92,,-2.2,1.5
2020,5,14,04:00,UTC,0,,87,,1.2,1.4
2020,5,14,05:00,UTC,0,,70,,4,2.2
2020,5,14,06:00,UTC,0,,49,,5.9,2.9
2020,5,14,07:00,UTC,0,,38,,6.6,4
2020,5,14,08:00,UTC,0,,36,,6.5,4.2
2020,5,14,09:00,UTC,0,,36,,7.4,4.5
2020,5,14,10:00,UTC,5,,32,,7.2,6.1
2020,5,14,11:00,UTC,1,,33,,6.8,5.2
2020,5,14,12:00,UTC,0,,30,,7,5.1
2020,5,14,13:00,UTC,0,,32,,7.6,4.1
2020,5,14,14:00,UTC,0,,37,,7.3,5
2020,5,14,15:00,UTC,0,,38,,6.4,6
2020,5,14,16:00,UTC,0,,50,,6.1,5.6
2020,5,14,17:00,UTC,0,,51,,5.5,5.3
2020,5,14,18:00,UTC,0,,61,,4.6,5.3
2020,5,14,19:00,UTC,1,,68,,3.4,3.3
2020,5,14,20:00,UTC,1,,75,,2,2.5
2020,5,14,21:00,UTC,1,,83,,0.2,2.6
2020,5,14,22:00,UTC,1,,85,,-1.2,3.3
2020,5,14,23:00,UTC,7,,88,,-1.3,3.8
2020,5,15,00:00,UTC,1,,91,,-2,4
2020,5,15,01:00,UTC,0,,94,,-2.6,3.8
2020,5,15,02:00,UTC,3,,94,,-2.1,3.4
2020,5,15,03:00,UTC,0,,93,,-0.5,3.1
2020,5,15,04:00,UTC,0,,84,,1.8,3.4
2020,5,15,05:00,UTC,0,,75,,3.8,3.3
2020,5,15,06:00,UTC,3,,61,,5.3,3.9
2020,5,15,07:00,UTC,7,,64,,4.3,5.1
2020,5,15,08:00,UTC,3,,64,,4.4,4.2
2020,5,15,09:00,UTC,4,,55,,5.2,4.3
2020,5,15,10:00,UTC,0,,44,,6.3,5.1
2020,5,15,11:00,UTC,0,,41,,6,5
2020,5,15,12:00,UTC,0,,42,,6.5,5.5
2020,5,15,13:00,UTC,0,,34,,6.8,4.8
2020,5,15,14:00,UTC,0,,38,,6.9,4.8
2020,5,15,15:00,UTC,1,,45,,6.9,4.3
2020,5,15,16:00,UTC,0,,45,,6.5,4.1
2020,5,15,17:00,UTC,0,,52,,5.8,4.1
2020,5,15,18:00,UTC,0,,58,,5.2,2.4
2020,5,15,19:00,UTC,0,,64,,3.8,2.6
2020,5,15,20:00,UTC,0,,75,,1,3
2020,5,15,21:00,UTC,0,,84,,-1,1.8
2020,5,15,22:00,UTC,0,,88,,-2.1,2
2020,5,15,23:00,UTC,2,,81,,-1.6,2.4
2020,5,16,00:00,UTC,7,,88,,-3,1.3
2020,5,16,01:00,UTC,4,,87,,-2.6,0.9
2020,5,16,02:00,UTC,3,,84,,-1.8,2.6
2020,5,16,03:00,UTC,8,,85,,-0.6,3.5
2020,5,16,04:00,UTC,7,,86,,-0.1,2.7
2020,5,16,05:00,UTC,7,,84,,2.1,3.1
2020,5,16,06:00,UTC,7,,75,,3.3,3.2
2020,5,16,07:00,UTC,7,,68,,4.3,2.3
2020,5,16,08:00,UTC,8,,60,,4.9,1
2020,5,16,09:00,UTC,8,,59,,5.2,2.6
2020,5,16,10:00,UTC,8,,60,,5.7,3.6
2020,5,16,11:00,UTC,2,,49,,6.9,2.6
2020,5,16,12:00,UTC,4,,50,,7.3,2.6
2020,5,16,13:00,UTC,4,,67,,5.7,5.7
2020,5,16,14:00,UTC,4,,57,,6.8,3.4
2020,5,16,15:00,UTC,1,,61,,6.1,3.9
2020,5,16,16:00,UTC,0,,63,,6.2,2.6
2020,5,16,17:00,UTC,4,,79,,4.4,1.8
2020,5,16,18:00,UTC,7,,69,,6,1
2020,5,16,19:00,UTC,5,,83,,3.5,2.2
2020,5,16,20:00,UTC,1,,92,,1.9,2.2
2020,5,16,21:00,UTC,3,,94,,1.5,2.7
2020,5,16,22:00,UTC,8,,94,,1.8,1.9
2020,5,16,23:00,UTC,7,,92,,2.2,2
2020,5,17,00:00,UTC,8,,91,,2.3,1.2
2020,5,17,01:00,UTC,8,,89,,2.4,2.1
2020,5,17,02:00,UTC,8,,89,,2.4,1.8
2020,5,17,03:00,UTC,1,,91,,1.6,1.6
2020,5,17,04:00,UTC,0,,93,,1.5,1.6
2020,5,17,05:00,UTC,7,,84,,3.2,2.6
2020,5,17,06:00,UTC,7,,74,,4.6,2.4
2020,5,17,07:00,UTC,6,,72,,5,2.7
2020,5,17,08:00,UTC,7,,67,,5.9,2.7
2020,5,17,09:00,UTC,8,,67,,5.8,3
2020,5,17,10:00,UTC,8,,78,,5.1,5.7
2020,5,17,11:00,UTC,8,,88,,4.6,3.7
2020,5,17,12:00,UTC,8,,90,,4.5,3.5
2020,5,17,13:00,UTC,8,,89,,4.5,4.3
2020,5,17,14:00,UTC,8,,91,,4.6,2.2
2020,5,17,15:00,UTC,7,,86,,4.8,2.3
2020,5,17,16:00,UTC,7,,81,,5.1,2.2
2020,5,17,17:00,UTC,8,,80,,4.7,2.3
2020,5,17,18:00,UTC,8,,81,,4.3,1.9
2020,5,17,19:00,UTC,8,,79,,3.7,1.2
2020,5,17,20:00,UTC,8,,85,,3.1,1.9
2020,5,17,21:00,UTC,8,,84,,2.8,2.1
2020,5,17,22:00,UTC,6,,89,,2.1,2.3
2020,5,17,23:00,UTC,7,,91,,2.2,2.3
2020,5,18,00:00,UTC,3,,94,,1.9,1.9
2020,5,18,01:00,UTC,5,,95,,1.5,2.6
2020,5,18,02:00,UTC,4,,94,,1.8,2.5
2020,5,18,03:00,UTC,1,,91,,2.8,2.2
2020,5,18,04:00,UTC,0,,82,,4.7,2.6
2020,5,18,05:00,UTC,0,,73,,6.1,2.7
2020,5,18,06:00,UTC,0,,63,,7.2,3.1
2020,5,18,07:00,UTC,0,,57,,8.4,3.7
2020,5,18,08:00,UTC,0,,44,,9,3.8
2020,5,18,09:00,UTC,0,,40,,9.3,3.5
2020,5,18,10:00,UTC,0,,44,,9.1,4.1
2020,5,18,11:00,UTC,3,,44,,9.4,4.5
2020,5,18,12:00,UTC,5,,40,,9.5,4.1
2020,5,18,13:00,UTC,5,,40,,9.8,4.1
2020,5,18,14:00,UTC,7,,42,,9.3,4.9
2020,5,18,15:00,UTC,1,,42,,9.3,4.4
2020,5,18,16:00,UTC,3,,41,,9.1,4
2020,5,18,17:00,UTC,1,,45,,8,3
2020,5,18,18:00,UTC,7,,54,,7.2,2.3
2020,5,18,19:00,UTC,4,,66,,5.1,1.7
2020,5,18,20:00,UTC,7,,78,,2.5,0.5
2020,5,18,21:00,UTC,7,,82,,1.4,0.5
2020,5,18,22:00,UTC,1,,88,,-0.6,0.7
2020,5,18,23:00,UTC,4,,95,,-2.6,0.5
2020,5,19,00:00,UTC,6,,91,,-2.2,0.7
2020,5,19,01:00,UTC,7,,95,,-2.4,0.9
2020,5,19,02:00,UTC,6,,91,,-1.7,0.6
2020,5,19,03:00,UTC,3,,90,,-1.6,0.6
2020,5,19,04:00,UTC,6,,81,,2.4,1.1
2020,5,19,05:00,UTC,7,,74,,4.8,0.5
2020,5,19,06:00,UTC,8,,66,,6.3,1.2
2020,5,19,07:00,UTC,1,,53,,8,2
2020,5,19,08:00,UTC,7,,55,,7.9,4.2
2020,5,19,09:00,UTC,7,,54,,7.7,5
2020,5,19,10:00,UTC,7,,51,,8.2,3.3
2020,5,19,11:00,UTC,7,,62,,7,3.8
2020,5,19,12:00,UTC,3,,58,,7.9,1.9
2020,5,19,13:00,UTC,7,,63,,6.7,2.6
2020,5,19,14:00,UTC,7,,54,,7.8,7.4
2020,5,19,15:00,UTC,0,,51,,7.9,7.4
2020,5,19,16:00,UTC,0,,56,,7.9,6.3
2020,5,19,17:00,UTC,0,,62,,7.1,5.7
2020,5,19,18:00,UTC,0,,69,,5.9,5
2020,5,19,19:00,UTC,0,,77,,4.4,4.7
2020,5,19,20:00,UTC,0,,84,,3.1,2.9
2020,5,19,21:00,UTC,0,,91,,2.2,2.5
2020,5,19,22:00,UTC,0,,96,,1.4,2.3
2020,5,19,23:00,UTC,0,,98,,-0.4,1.1
2020,5,20,00:00,UTC,0,,98,,1.1,2.6
2020,5,20,01:00,UTC,0,,99,,-0.2,1.4
2020,5,20,02:00,UTC,0,,100,,0,2.2
2020,5,20,03:00,UTC,0,,92,,3.3,2.7
2020,5,20,04:00,UTC,0,,79,,5.5,3.7
2020,5,20,05:00,UTC,0,,65,,6.5,6.7
2020,5,20,06:00,UTC,0,,62,,7,6.8
2020,5,20,07:00,UTC,0,,62,,6.8,6.8
2020,5,20,08:00,UTC,1,,70,,6,5.4
2020,5,20,09:00,UTC,7,,71,,6,5.8
2020,5,20,10:00,UTC,7,,70,,6.2,6.4
2020,5,20,11:00,UTC,4,,70,,6.4,5.8
2020,5,20,12:00,UTC,5,,68,,6.5,6.1
2020,5,20,13:00,UTC,1,,65,,7,6
2020,5,20,14:00,UTC,1,,59,,7.1,5.3
2020,5,20,15:00,UTC,0,,59,,7.4,6.1
2020,5,20,16:00,UTC,0,,59,,7.6,5.6
2020,5,20,17:00,UTC,0,,64,,6.7,4.4
2020,5,20,18:00,UTC,0,,65,,6.2,4.4
2020,5,20,19:00,UTC,0,,73,,4.9,2.9
2020,5,20,20:00,UTC,0,,83,,2.9,2.3
2020,5,20,21:00,UTC,0,,87,,2.1,2.4
2020,5,20,22:00,UTC,0,,84,,2.4,2.6
2020,5,20,23:00,UTC,1,,85,,1.8,2.3
2020,5,21,00:00,UTC,1,,91,,0.2,1.9
2020,5,21,01:00,UTC,1,,95,,-1.3,2
2020,5,21,02:00,UTC,7,,86,,1.8,2.6
2020,5,21,03:00,UTC,0,,84,,3,2.4
2020,5,21,04:00,UTC,0,,80,,4.8,1.8
2020,5,21,05:00,UTC,0,,76,,5.8,2.5
2020,5,21,06:00,UTC,0,,59,,8,2.8
2020,5,21,07:00,UTC,0,,43,,9.9,4.5
2020,5,21,08:00,UTC,0,,37,,10.6,6.1
2020,5,21,09:00,UTC,0,,34,,10.1,7.3
2020,5,21,10:00,UTC,0,,35,,11.1,7.2
2020,5,21,11:00,UTC,0,,35,,10.7,7.4
2020,5,21,12:00,UTC,0,,31,,11.8,7.8
2020,5,21,13:00,UTC,0,,31,,10.7,7.7
2020,5,21,14:00,UTC,0,,31,,10.4,7.8
2020,5,21,15:00,UTC,0,,32,,9.7,8.1
2020,5,21,16:00,UTC,0,,35,,9.5,7.2
2020,5,21,17:00,UTC,0,,39,,9.2,5
2020,5,21,18:00,UTC,0,,43,,8.3,3.8
2020,5,21,19:00,UTC,0,,52,,6.3,3.7
2020,5,21,20:00,UTC,0,,63,,4.3,2
2020,5,21,21:00,UTC,0,,72,,2.4,1
2020,5,21,22:00,UTC,0,,84,,-0.3,1.3
2020,5,21,23:00,UTC,0,,94,,-0.6,1.7
2020,5,22,00:00,UTC,0,,88,,-1.6,0.3
2020,5,22,01:00,UTC,0,,98,,-2.6,0.4
2020,5,22,02:00,UTC,0,,94,,-2.5,0.2
2020,5,22,03:00,UTC,0,,86,,0.4,0.4
2020,5,22,04:00,UTC,0,,77,,5.1,1.4
2020,5,22,05:00,UTC,0,,66,,6.4,0.9
2020,5,22,06:00,UTC,0,,54,,9.3,1.2
2020,5,22,07:00,UTC,0,,46,,11.2,1.6
2020,5,22,08:00,UTC,0,,35,,12.3,2.1
2020,5,22,09:00,UTC,0,,31,,12.9,2.7
2020,5,22,10:00,UTC,0,,32,,13.3,2
2020,5,22,11:00,UTC,0,,31,,14.1,1.9
2020,5,22,12:00,UTC,0,,31,,13.4,3.4
2020,5,22,13:00,UTC,0,,30,,14.2,3.6
2020,5,22,14:00,UTC,0,,30,,14.1,3.8
2020,5,22,15:00,UTC,0,,30,,14.2,2
2020,5,22,16:00,UTC,0,,29,,14,2.9
2020,5,22,17:00,UTC,0,,30,,13.3,2.5
2020,5,22,18:00,UTC,0,,31,,12.6,1.9
2020,5,22,19:00,UTC,0,,41,,10.3,1.1
2020,5,22,20:00,UTC,0,,51,,6.5,0.5
2020,5,22,21:00,UTC,0,,61,,3.6,0.9
2020,5,22,22:00,UTC,0,,71,,1.5,0.6
2020,5,22,23:00,UTC,0,,81,,0.2,0.4
2020,5,23,00:00,UTC,0,,72,,0.6,1.2
2020,5,23,01:00,UTC,0,,72,,0.3,0.9
2020,5,23,02:00,UTC,0,,71,,0.3,2.1
2020,5,23,03:00,UTC,0,,64,,3.1,1.4
2020,5,23,04:00,UTC,0,,50,,8,2
2020,5,23,05:00,UTC,0,,41,,10.7,4.3
2020,5,23,06:00,UTC,0,,35,,12.4,4.4
2020,5,23,07:00,UTC,0,,31,,14.8,5.3
2020,5,23,08:00,UTC,0,,29,,15.4,7.2
2020,5,23,09:00,UTC,0,,25,,17.2,6.3
2020,5,23,10:00,UTC,0,,21,,17.4,6.2
2020,5,23,11:00,UTC,0,,20,,17.9,6.5
2020,5,23,12:00,UTC,0,,20,,18.4,5.4
2020,5,23,13:00,UTC,0,,30,,17.3,4.9
2020,5,23,14:00,UTC,0,,33,,15.9,4.9
2020,5,23,15:00,UTC,1,,29,,15,4.7
2020,5,23,16:00,UTC,0,,33,,14.5,4.4
2020,5,23,17:00,UTC,1,,37,,12.5,4.3
2020,5,23,18:00,UTC,0,,41,,11.3,1.3
2020,5,23,19:00,UTC,0,,46,,9.5,1.1
2020,5,23,20:00,UTC,3,,58,,6.9,1.1
2020,5,23,21:00,UTC,2,,68,,4.9,1
2020,5,23,22:00,UTC,1,,75,,4,1.5
2020,5,23,23:00,UTC,7,,70,,4.4,0.8
2020,5,24,00:00,UTC,7,,76,,2.9,0.4
2020,5,24,01:00,UTC,5,,76,,2.8,0.7
2020,5,24,02:00,UTC,3,,78,,2.3,0.3
2020,5,24,03:00,UTC,6,,75,,4.4,1.6
2020,5,24,04:00,UTC,0,,57,,8.2,2.2
2020,5,24,05:00,UTC,0,,44,,11.3,4.7
2020,5,24,06:00,UTC,0,,39,,13.3,5.5
2020,5,24,07:00,UTC,0,,35,,14.8,6.1
2020,5,24,08:00,UTC,2,,33,,15.6,7
2020,5,24,09:00,UTC,0,,32,,15.7,6.5
2020,5,24,10:00,UTC,0,,29,,17.8,6.8
2020,5,24,11:00,UTC,0,,28,,17.7,6.5
2020,5,24,12:00,UTC,4,,27,,17.7,5.9
2020,5,24,13:00,UTC,3,,27,,17.7,3.9
2020,5,24,14:00,UTC,5,,39,,16.5,3.9
2020,5,24,15:00,UTC,3,,50,,14.3,4.2
2020,5,24,16:00,UTC,1,,57,,12.4,4.4
2020,5,24,17:00,UTC,0,,55,,11.9,2.8
2020,5,24,18:00,UTC,2,,52,,11.4,2.1
2020,5,24,19:00,UTC,1,,56,,10.1,1.8
2020,5,24,20:00,UTC,4,,66,,7.8,1.5
2020,5,24,21:00,UTC,1,,83,,4.9,1.2
2020,5,24,22:00,UTC,0,,83,,3.9,1.1
2020,5,24,23:00,UTC,2,,91,,2.5,0.4
2020,5,25,00:00,UTC,1,,97,,1.7,0.6
2020,5,25,01:00,UTC,1,,95,,0.9,0.3
2020,5,25,02:00,UTC,0,,91,,1.5,1.1
2020,5,25,03:00,UTC,0,,81,,7.1,2.1
2020,5,25,04:00,UTC,0,,74,,9.2,3.6
2020,5,25,05:00,UTC,0,,75,,10.7,3.6
2020,5,25,06:00,UTC,1,,69,,12,3.5
2020,5,25,07:00,UTC,0,,60,,13.6,4.4
2020,5,25,08:00,UTC,0,,56,,14.6,3.6
2020,5,25,09:00,UTC,0,,51,,15.1,4.6
2020,5,25,10:00,UTC,0,,48,,15.8,5.4
2020,5,25,11:00,UTC,0,,46,,16,5.9
2020,5,25,12:00,UTC,0,,46,,15.9,6.1
2020,5,25,13:00,UTC,0,,44,,16.4,6.5
2020,5,25,14:00,UTC,0,,44,,16,5.9
2020,5,25,15:00,UTC,0,,44,,15.9,4.8
2020,5,25,16:00,UTC,0,,43,,15.9,4.4
2020,5,25,17:00,UTC,0,,44,,15.6,3.4
2020,5,25,18:00,UTC,0,,49,,15.1,2.4
2020,5,25,19:00,UTC,0,,58,,13,1.4
2020,5,25,20:00,UTC,0,,77,,8.5,1.2
2020,5,25,21:00,UTC,0,,80,,7.8,1.1
2020,5,25,22:00,UTC,0,,91,,5.3,0.8
2020,5,25,23:00,UTC,0,,95,,3.4,0.5
2020,5,26,00:00,UTC,0,,92,,2.7,1
2020,5,26,01:00,UTC,0,,90,,2.3,1
2020,5,26,02:00,UTC,0,,90,,1.9,2
2020,5,26,03:00,UTC,0,,85,,5.8,0.6
2020,5,26,04:00,UTC,0,,74,,10.1,1.5
2020,5,26,05:00,UTC,0,,57,,13.9,2
2020,5,26,06:00,UTC,0,,44,,16.3,2.1
2020,5,26,07:00,UTC,0,,43,,17.4,1.9
2020,5,26,08:00,UTC,0,,41,,18,3
2020,5,26,09:00,UTC,0,,41,,18.7,4
2020,5,26,10:00,UTC,1,,42,,18.7,5
2020,5,26,11:00,UTC,0,,36,,19.1,5.5
2020,5,26,12:00,UTC,0,,33,,19.9,4.2
2020,5,26,13:00,UTC,0,,34,,19,4.7
2020,5,26,14:00,UTC,0,,37,,19.6,4.5
2020,5,26,15:00,UTC,0,,37,,19.3,4
2020,5,26,16:00,UTC,0,,39,,18,4.1
2020,5,26,17:00,UTC,0,,42,,17.3,2.1
2020,5,26,18:00,UTC,5,,44,,17,0.9
2020,5,26,19:00,UTC,0,,57,,13.8,0.5
2020,5,26,20:00,UTC,3,,69,,11.3,1.5
2020,5,26,21:00,UTC,7,,71,,10.3,1.7
2020,5,26,22:00,UTC,6,,79,,7.4,0.6
2020,5,26,23:00,UTC,1,,89,,5.2,0.6
2020,5,27,00:00,UTC,7,,86,,5.3,1.3
2020,5,27,01:00,UTC,7,,83,,6.2,2.4
2020,5,27,02:00,UTC,6,,72,,8.8,2.8
2020,5,27,03:00,UTC,6,,64,,10.6,3.2
2020,5,27,04:00,UTC,8,,61,,11.7,2.2
2020,5,27,05:00,UTC,7,,72,,11.2,2.1
2020,5,27,06:00,UTC,7,,65,,11.8,2
2020,5,27,07:00,UTC,7,,62,,12.6,2.3
2020,5,27,08:00,UTC,6,,63,,13.1,2.9
2020,5,27,09:00,UTC,7,,64,,13.5,3
2020,5,27,10:00,UTC,7,,73,,12.2,3.6
2020,5,27,11:00,UTC,8,,91,,10,3
2020,5,27,12:00,UTC,8,,95,,9.9,2.1
2020,5,27,13:00,UTC,8,,97,,10.1,3
2020,5,27,14:00,UTC,7,,92,,11.2,1.7
2020,5,27,15:00,UTC,5,,82,,12.5,1.9
2020,5,27,16:00,UTC,1,,72,,13.6,3.2
2020,5,27,17:00,UTC,1,,61,,14.2,2.8
2020,5,27,18:00,UTC,3,,63,,13,2.3
2020,5,27,19:00,UTC,6,,65,,12.4,2.4
2020,5,27,20:00,UTC,4,,70,,11,1.8
2020,5,27,21:00,UTC,3,,78,,9.5,2.2
2020,5,27,22:00,UTC,7,,79,,8.9,2.5
2020,5,27,23:00,UTC,5,,76,,8.5,2.3
2020,5,28,00:00,UTC,6,,64,,8.8,3.1
2020,5,28,01:00,UTC,0,,66,,8.9,4
2020,5,28,02:00,UTC,6,,66,,8.4,3.5
2020,5,28,03:00,UTC,7,,65,,8.5,3.4
2020,5,28,04:00,UTC,5,,63,,8.6,3.5
2020,5,28,05:00,UTC,0,,55,,9.1,5.9
2020,5,28,06:00,UTC,0,,53,,9.9,5.2
2020,5,28,07:00,UTC,0,,48,,10.5,3.7
2020,5,28,08:00,UTC,6,,46,,10.9,4
2020,5,28,09:00,UTC,3,,47,,10.9,4.8
2020,5,28,10:00,UTC,1,,42,,11.6,5.6
2020,5,28,11:00,UTC,1,,38,,12.7,4.9
2020,5,28,12:00,UTC,0,,39,,13,4.7
2020,5,28,13:00,UTC,0,,40,,13.4,4.4
2020,5,28,14:00,UTC,0,,39,,13.7,5.5
2020,5,28,15:00,UTC,1,,44,,12.8,5.3
2020,5,28,16:00,UTC,0,,49,,13.3,4.9
2020,5,28,17:00,UTC,7,,53,,12.1,3
2020,5,28,18:00,UTC,8,,57,,11.7,2
2020,5,28,19:00,UTC,7,,61,,10.8,1.8
2020,5,28,20:00,UTC,8,,64,,10.1,1.7
2020,5,28,21:00,UTC,0,,78,,7.1,0.9
2020,5,28,22:00,UTC,5,,85,,4.6,1.5
2020,5,28,23:00,UTC,4,,77,,7,1.9
2020,5,29,00:00,UTC,0,,83,,5.5,1.8
2020,5,29,01:00,UTC,0,,89,,4.5,1.8
2020,5,29,02:00,UTC,1,,79,,6.7,1.7
2020,5,29,03:00,UTC,1,,75,,7.6,1.8
2020,5,29,04:00,UTC,0,,66,,8.9,2.7
2020,5,29,05:00,UTC,0,,62,,9.9,3.6
2020,5,29,06:00,UTC,7,,62,,10.1,3.7
2020,5,29,07:00,UTC,1,,59,,10.5,3.7
2020,5,29,08:00,UTC,6,,59,,11.3,2.8
2020,5,29,09:00,UTC,7,,60,,11.2,3.7
2020,5,29,10:00,UTC,6,,52,,12.8,3.1
2020,5,29,11:00,UTC,7,,53,,12.4,4
2020,5,29,12:00,UTC,8,,51,,13.1,5
2020,5,29,13:00,UTC,7,,49,,13.6,5
2020,5,29,14:00,UTC,5,,50,,13.3,4.2
2020,5,29,15:00,UTC,8,,52,,13.2,2.6
2020,5,29,16:00,UTC,8,,51,,13,3.7
2020,5,29,17:00,UTC,8,,55,,12.8,3.2
2020,5,29,18:00,UTC,7,,62,,12,2.5
2020,5,29,19:00,UTC,4,,66,,11.8,1.3
2020,5,29,20:00,UTC,0,,77,,9.9,2.1
2020,5,29,21:00,UTC,4,,83,,8.4,2.1
2020,5,29,22:00,UTC,0,,87,,7.4,2.3
2020,5,29,23:00,UTC,0,,83,,7.1,2.4
2020,5,30,00:00,UTC,0,,84,,5.7,2.2
2020,5,30,01:00,UTC,0,,88,,4.6,1.7
2020,5,30,02:00,UTC,0,,82,,7,2.4
2020,5,30,03:00,UTC,0,,74,,8.7,2.5
2020,5,30,04:00,UTC,0,,72,,10,3.3
2020,5,30,05:00,UTC,0,,64,,11.7,2.5
2020,5,30,06:00,UTC,0,,54,,13.2,3.6
2020,5,30,07:00,UTC,0,,52,,13.8,4.4
2020,5,30,08:00,UTC,0,,45,,14.9,5.4
2020,5,30,09:00,UTC,0,,47,,14.1,6.4
2020,5,30,10:00,UTC,0,,45,,14.4,7.2
2020,5,30,11:00,UTC,0,,45,,13.8,6.8
2020,5,30,12:00,UTC,0,,44,,13.5,8
2020,5,30,13:00,UTC,0,,45,,13.5,6.9
2020,5,30,14:00,UTC,0,,46,,13.1,6.5
2020,5,30,15:00,UTC,0,,42,,13.8,6.1
2020,5,30,16:00,UTC,0,,40,,13.9,6.1
2020,5,30,17:00,UTC,0,,45,,12.9,5.9
2020,5,30,18:00,UTC,0,,48,,12.8,4.8
2020,5,30,19:00,UTC,0,,54,,11.5,4
2020,5,30,20:00,UTC,0,,65,,8.6,2.6
2020,5,30,21:00,UTC,0,,76,,6.5,2.2
2020,5,30,22:00,UTC,0,,87,,5.1,1.4
2020,5,30,23:00,UTC,0,,95,,3.1,0.3
2020,5,31,00:00,UTC,0,,97,,2.2,0.7
2020,5,31,01:00,UTC,0,,95,,1.5,0.3
2020,5,31,02:00,UTC,0,,88,,2.5,0.8
2020,5,31,03:00,UTC,0,,71,,8.6,0.3
2020,5,31,04:00,UTC,0,,67,,9.9,1.3
2020,5,31,05:00,UTC,0,,56,,12.7,2.2
2020,5,31,06:00,UTC,0,,41,,15.3,2.7
2020,5,31,07:00,UTC,0,,38,,16.1,3.7
2020,5,31,08:00,UTC,0,,36,,16.8,4.6
2020,5,31,09:00,UTC,0,,35,,17.4,4.4
2020,5,31,10:00,UTC,0,,37,,17.7,5.4
2020,5,31,11:00,UTC,0,,33,,18.1,5.5
2020,5,31,12:00,UTC,0,,34,,18.1,5.5
2020,5,31,13:00,UTC,0,,34,,19.2,5.6
2020,5,31,14:00,UTC,0,,34,,18.9,6.1
2020,5,31,15:00,UTC,0,,36,,18.7,5.4
2020,5,31,16:00,UTC,0,,40,,18.7,5
2020,5,31,17:00,UTC,0,,40,,18.5,4.9
2020,5,31,18:00,UTC,0,,41,,17.5,3.1
2020,5,31,19:00,UTC,0,,46,,15.6,1.7
2020,5,31,20:00,UTC,0,,47,,13.3,1.7
2020,5,31,21:00,UTC,0,,58,,11.1,1
2020,5,31,22:00,UTC,8,,71,,9.3,0.6
2020,5,31,23:00,UTC,7,,72,,8.8,0.6
2020,6,1,00:00,UTC,7,,75,,8.1,1.2
2020,6,1,01:00,UTC,7,,76,,8.6,1.3
2020,6,1,02:00,UTC,7,,76,,9.2,1.2
2020,6,1,03:00,UTC,7,,72,,9.9,1.4
2020,6,1,04:00,UTC,7,,56,,13.2,3
2020,6,1,05:00,UTC,0,,53,,15.4,2.8
2020,6,1,06:00,UTC,0,,50,,17.6,2.8
2020,6,1,07:00,UTC,0,,43,,19.7,2.7
2020,6,1,08:00,UTC,0,,38,,20.5,4.4
2020,6,1,09:00,UTC,0,,38,,20.2,4.3
2020,6,1,10:00,UTC,0,,36,,21.8,5.3
2020,6,1,11:00,UTC,0,,36,,22.1,5.9
2020,6,1,12:00,UTC,0,,35,,22.2,6
2020,6,1,13:00,UTC,0,,38,,21.2,5.4
2020,6,1,14:00,UTC,0,,38,,21.3,4.6
2020,6,1,15:00,UTC,0,,33,,20.6,6
2020,6,1,16:00,UTC,0,,36,,20.4,3.9
2020,6,1,17:00,UTC,0,,33,,20.3,3.9
2020,6,1,18:00,UTC,0,,39,,19.7,2.7
2020,6,1,19:00,UTC,0,,46,,18.2,1.9
2020,6,1,20:00,UTC,0,,59,,14.4,1.5
2020,6,1,21:00,UTC,0,,73,,12,1.2
2020,6,1,22:00,UTC,0,,65,,15,3.1
2020,6,1,23:00,UTC,0,,66,,15,3.9
2020,6,2,00:00,UTC,0,,67,,14.3,4
2020,6,2,01:00,UTC,0,,69,,13.4,3.7
2020,6,2,02:00,UTC,0,,71,,13.1,3.9
2020,6,2,03:00,UTC,0,,69,,13.6,3.9
2020,6,2,04:00,UTC,0,,64,,15.6,4
2020,6,2,05:00,UTC,0,,58,,17,4.6
2020,6,2,06:00,UTC,0,,53,,18.5,4.8
2020,6,2,07:00,UTC,0,,49,,20,4.9
2020,6,2,08:00,UTC,0,,47,,20.8,5.2
2020,6,2,09:00,UTC,0,,44,,21.6,5.3
2020,6,2,10:00,UTC,0,,42,,22.6,3.2
2020,6,2,11:00,UTC,1,,44,,22.1,3.3
2020,6,2,12:00,UTC,0,,45,,21.1,5.1
2020,6,2,13:00,UTC,0,,50,,20,5.2
2020,6,2,14:00,UTC,0,,50,,18.5,5.9
2020,6,2,15:00,UTC,0,,48,,17.4,5.5
2020,6,2,16:00,UTC,0,,48,,17.4,4.6
2020,6,2,17:00,UTC,0,,46,,17.3,3.5
2020,6,2,18:00,UTC,0,,48,,16.1,3.6
2020,6,2,19:00,UTC,0,,53,,14.6,2.3
2020,6,2,20:00,UTC,0,,62,,13,1.3
2020,6,2,21:00,UTC,0,,67,,11.5,1.2
