Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2020,11,7,07:00,UTC,9,,99,,6,3.2
2020,11,7,08:00,UTC,8,,96,,7.3,3.2
2020,11,7,09:00,UTC,8,,90,,8.3,4.6
2020,11,7,10:00,UTC,8,,88,,8.8,5.3
2020,11,7,11:00,UTC,7,,87,,9.2,5.2
2020,11,7,12:00,UTC,5,,83,,9.8,3.9
2020,11,7,13:00,UTC,7,,83,,9.7,4
2020,11,7,14:00,UTC,8,,83,,9.8,3.7
2020,11,7,15:00,UTC,8,,81,,10,3.7
2020,11,7,16:00,UTC,7,,81,,9.9,3.3
2020,11,7,17:00,UTC,8,,80,,10.1,2.4
2020,11,7,18:00,UTC,8,,83,,10.1,1.7
2020,11,7,19:00,UTC,7,,86,,9.8,2.1
2020,11,7,20:00,UTC,7,,90,,9.2,2.6
2020,11,7,21:00,UTC,8,,85,,8.9,3
2020,11,7,22:00,UTC,8,,82,,8.7,2.7
2020,11,7,23:00,UTC,8,,84,,8.3,3.4
2020,11,8,00:00,UTC,8,,82,,8.3,2.2
2020,11,8,01:00,UTC,7,,73,,7.8,2.7
2020,11,8,02:00,UTC,7,,72,,7.3,3.1
2020,11,8,03:00,UTC,7,,69,,6.6,2.5
2020,11,8,04:00,UTC,0,,78,,5.7,2.4
2020,11,8,05:00,UTC,0,,81,,4.9,1.9
2020,11,8,06:00,UTC,0,,91,,1.3,1.3
2020,11,8,07:00,UTC,0,,93,,2.1,0.7
2020,11,8,08:00,UTC,0,,87,,4,0.5
2020,11,8,09:00,UTC,0,,71,,7,1.6
2020,11,8,10:00,UTC,0,,64,,7.4,2.7
2020,11,8,11:00,UTC,1,,68,,7.3,2.3
2020,11,8,12:00,UTC,0,,73,,6.8,2.8
2020,11,8,13:00,UTC,0,,71,,6.7,2.4
2020,11,8,14:00,UTC,0,,74,,6,1.7
2020,11,8,15:00,UTC,2,,85,,4,0.6
2020,11,8,16:00,UTC,6,,93,,1.5,0.3
2020,11,8,17:00,UTC,7,,94,,1.7,0.3
2020,11,8,18:00,UTC,7,,94,,1.4,0.2
2020,11,8,19:00,UTC,7,,93,,2.5,0.5
2020,11,8,20:00,UTC,8,,95,,3.3,1
2020,11,8,21:00,UTC,8,,94,,3.9,0.5
2020,11,8,22:00,UTC,8,,68,,6.7,1.2
2020,11,8,23:00,UTC,8,,69,,8,3.2
2020,11,9,00:00,UTC,8,,75,,8.2,3.8
2020,11,9,01:00,UTC,8,,91,,7.6,3
2020,11,9,02:00,UTC,8,,95,,7.6,3.1
2020,11,9,03:00,UTC,8,,91,,7.5,2.7
2020,11,9,04:00,UTC,8,,88,,7.3,2.3
2020,11,9,05:00,UTC,8,,90,,7,3
2020,11,9,06:00,UTC,8,,88,,7,2.9
2020,11,9,07:00,UTC,8,,83,,7,2.3
2020,11,9,08:00,UTC,3,,83,,7.3,2.1
2020,11,9,09:00,UTC,1,,81,,7.6,2.6
2020,11,9,10:00,UTC,7,,80,,7.5,3.6
2020,11,9,11:00,UTC,4,,79,,7.7,3.4
2020,11,9,12:00,UTC,0,,79,,8.1,2.7
2020,11,9,13:00,UTC,0,,80,,7.6,2.6
2020,11,9,14:00,UTC,0,,85,,6.2,2.1
2020,11,9,15:00,UTC,0,,92,,5.3,1.6
2020,11,9,16:00,UTC,0,,93,,4.7,2.1
2020,11,9,17:00,UTC,1,,94,,4.3,1.6
2020,11,9,18:00,UTC,0,,95,,3.9,1.6
2020,11,9,19:00,UTC,0,,97,,2.2,0.5
2020,11,9,20:00,UTC,1,,99,,-0.6,0.7
2020,11,9,21:00,UTC,3,,98,,-0.3,0.6
2020,11,9,22:00,UTC,7,,97,,-0.7,0.4
2020,11,9,23:00,UTC,0,,98,,0.1,0.5
2020,11,10,00:00,UTC,5,,98,,-0.8,0.4
2020,11,10,01:00,UTC,2,,98,,0.4,0.8
2020,11,10,02:00,UTC,9,,98,,-0.2,1.1
2020,11,10,03:00,UTC,9,,98,,-0.7,0.6
2020,11,10,04:00,UTC,9,,99,,-1.4,0.7
2020,11,10,05:00,UTC,9,,100,,-0.7,1.2
2020,11,10,06:00,UTC,9,,100,,-1.9,0.7
2020,11,10,07:00,UTC,9,,97,,-2,0.7
2020,11,10,08:00,UTC,8,,100,,2.4,0.8
2020,11,10,09:00,UTC,9,,99,,3.1,1.5
2020,11,10,10:00,UTC,8,,99,,3.5,2.2
2020,11,10,11:00,UTC,8,,98,,4,2.1
2020,11,10,12:00,UTC,8,,97,,4.1,2.2
2020,11,10,13:00,UTC,8,,97,,4.4,1.1
2020,11,10,14:00,UTC,8,,96,,4.1,3
2020,11,10,15:00,UTC,8,,96,,4.2,1.7
2020,11,10,16:00,UTC,8,,93,,4,3.4
2020,11,10,17:00,UTC,8,,89,,4.8,1.7
2020,11,10,18:00,UTC,8,,88,,5.1,1.9
2020,11,10,19:00,UTC,8,,86,,5.3,2
2020,11,10,20:00,UTC,8,,83,,5.7,1.6
2020,11,10,21:00,UTC,8,,81,,6,1.9
2020,11,10,22:00,UTC,8,,81,,6,1.9
2020,11,10,23:00,UTC,8,,82,,5.9,3
2020,11,11,00:00,UTC,8,,84,,6.1,2.1
2020,11,11,01:00,UTC,8,,85,,6.4,1.7
2020,11,11,02:00,UTC,8,,87,,6.5,2.3
2020,11,11,03:00,UTC,8,,85,,6.9,2
2020,11,11,04:00,UTC,8,,83,,7.4,2.7
2020,11,11,05:00,UTC,8,,88,,7,2.8
2020,11,11,06:00,UTC,7,,85,,7.4,2.6
2020,11,11,07:00,UTC,8,,87,,7.9,2.6
2020,11,11,08:00,UTC,8,,91,,8.2,2.9
2020,11,11,09:00,UTC,8,,91,,8.4,2.6
2020,11,11,10:00,UTC,8,,93,,8.6,3.5
2020,11,11,11:00,UTC,8,,93,,7.5,2
2020,11,11,12:00,UTC,8,,94,,7.7,1.9
2020,11,11,13:00,UTC,8,,91,,7.8,2.5
2020,11,11,14:00,UTC,8,,88,,8,2.2
2020,11,11,15:00,UTC,8,,89,,8.1,2.2
2020,11,11,16:00,UTC,8,,87,,8.2,1.8
2020,11,11,17:00,UTC,8,,88,,8.3,2.2
2020,11,11,18:00,UTC,8,,84,,8.1,2.2
2020,11,11,19:00,UTC,8,,78,,7.9,1.9
2020,11,11,20:00,UTC,8,,82,,7.7,2.2
2020,11,11,21:00,UTC,8,,81,,7.8,2.3
2020,11,11,22:00,UTC,8,,84,,7.8,1.6
2020,11,11,23:00,UTC,8,,84,,7.9,2.2
2020,11,12,00:00,UTC,8,,83,,8,2.7
2020,11,12,01:00,UTC,8,,78,,8.2,3.9
2020,11,12,02:00,UTC,8,,74,,8.2,2.9
2020,11,12,03:00,UTC,8,,71,,8.2,3.2
2020,11,12,04:00,UTC,8,,74,,8.1,3
2020,11,12,05:00,UTC,8,,71,,8.2,2.9
2020,11,12,06:00,UTC,8,,72,,8.2,3.9
2020,11,12,07:00,UTC,8,,77,,8.2,4.8
2020,11,12,08:00,UTC,8,,83,,7.9,4.4
2020,11,12,09:00,UTC,8,,90,,7.3,4.7
2020,11,12,10:00,UTC,8,,91,,7.3,3.4
2020,11,12,11:00,UTC,8,,94,,7.1,3.3
2020,11,12,12:00,UTC,8,,93,,7.2,3.4
2020,11,12,13:00,UTC,8,,96,,7.1,2.9
2020,11,12,14:00,UTC,8,,96,,6.8,1.7
2020,11,12,15:00,UTC,8,,95,,7.2,3.9
2020,11,12,16:00,UTC,8,,90,,7.3,3.9
2020,11,12,17:00,UTC,8,,87,,7.5,3.6
2020,11,12,18:00,UTC,8,,87,,7.5,5.5
2020,11,12,19:00,UTC,8,,87,,7.2,6.1
2020,11,12,20:00,UTC,8,,81,,7.4,5
2020,11,12,21:00,UTC,8,,78,,7.5,5.2
2020,11,12,22:00,UTC,8,,79,,7.3,5
2020,11,12,23:00,UTC,8,,73,,7.3,3.5
2020,11,13,00:00,UTC,8,,71,,7.4,3.3
2020,11,13,01:00,UTC,8,,71,,7.3,3.1
2020,11,13,02:00,UTC,8,,72,,7.4,3.3
2020,11,13,03:00,UTC,8,,72,,7.2,2
2020,11,13,04:00,UTC,8,,72,,7.4,3.4
2020,11,13,05:00,UTC,8,,71,,7.4,3.7
2020,11,13,06:00,UTC,8,,73,,7.4,3.4
2020,11,13,07:00,UTC,8,,76,,7.2,3.8
2020,11,13,08:00,UTC,8,,77,,7.4,3.4
2020,11,13,09:00,UTC,8,,79,,7.7,2.4
2020,11,13,10:00,UTC,8,,78,,7.9,3.5
2020,11,13,11:00,UTC,8,,81,,7.7,5.6
2020,11,13,12:00,UTC,8,,82,,7.3,5.1
2020,11,13,13:00,UTC,8,,86,,7.1,5.1
2020,11,13,14:00,UTC,8,,78,,7.4,3
2020,11,13,15:00,UTC,8,,81,,7.5,3.8
2020,11,13,16:00,UTC,8,,80,,7.4,3.9
2020,11,13,17:00,UTC,8,,83,,6.9,4
2020,11,13,18:00,UTC,8,,82,,6.8,4.3
2020,11,13,19:00,UTC,7,,80,,7.1,4.5
2020,11,13,20:00,UTC,8,,81,,7.4,4.1
2020,11,13,21:00,UTC,7,,80,,7.6,4.4
2020,11,13,22:00,UTC,8,,86,,7.6,5.1
2020,11,13,23:00,UTC,8,,87,,7.9,4.4
2020,11,14,00:00,UTC,8,,83,,8.1,7.3
2020,11,14,01:00,UTC,8,,87,,7.6,5.3
2020,11,14,02:00,UTC,8,,90,,7.5,5.9
2020,11,14,03:00,UTC,8,,90,,7.3,6.2
2020,11,14,04:00,UTC,8,,88,,7.8,6
2020,11,14,05:00,UTC,8,,87,,8.1,6.4
2020,11,14,06:00,UTC,8,,88,,8.2,6.9
2020,11,14,07:00,UTC,8,,91,,8.1,7.4
2020,11,14,08:00,UTC,8,,93,,8.3,6.3
2020,11,14,09:00,UTC,8,,92,,8.7,6.5
2020,11,14,10:00,UTC,7,,92,,8.7,5.7
2020,11,14,11:00,UTC,7,,89,,9,6.6
2020,11,14,12:00,UTC,7,,89,,9.1,6.5
2020,11,14,13:00,UTC,7,,91,,9.1,5.9
2020,11,14,14:00,UTC,8,,90,,9.2,6
2020,11,14,15:00,UTC,8,,91,,9,7.4
2020,11,14,16:00,UTC,8,,92,,8.9,7.2
2020,11,14,17:00,UTC,8,,94,,8.9,7.3
2020,11,14,18:00,UTC,8,,94,,8.8,6.7
2020,11,14,19:00,UTC,8,,94,,8.9,6.4
2020,11,14,20:00,UTC,8,,96,,8.6,5.3
2020,11,14,21:00,UTC,8,,95,,8.9,6.7
2020,11,14,22:00,UTC,8,,94,,8.9,5.6
2020,11,14,23:00,UTC,8,,96,,8.6,6
2020,11,15,00:00,UTC,8,,97,,8.4,4.8
2020,11,15,01:00,UTC,8,,96,,8.8,4.7
2020,11,15,02:00,UTC,8,,94,,8.9,5.1
2020,11,15,03:00,UTC,2,,91,,8.3,4.9
2020,11,15,04:00,UTC,8,,90,,8.8,5.5
2020,11,15,05:00,UTC,7,,95,,8.7,3.1
2020,11,15,06:00,UTC,7,,93,,9,7.1
2020,11,15,07:00,UTC,8,,91,,9,7.1
2020,11,15,08:00,UTC,8,,91,,8.9,7.6
2020,11,15,09:00,UTC,8,,94,,8.2,7.1
2020,11,15,10:00,UTC,8,,94,,8.5,7.9
2020,11,15,11:00,UTC,8,,95,,8.6,8
2020,11,15,12:00,UTC,8,,93,,9.4,8.1
2020,11,15,13:00,UTC,7,,94,,9.2,7.7
2020,11,15,14:00,UTC,8,,93,,9.5,7.5
2020,11,15,15:00,UTC,8,,91,,9.5,7.6
2020,11,15,16:00,UTC,8,,90,,9.1,7.9
2020,11,15,17:00,UTC,8,,89,,8.8,8.1
2020,11,15,18:00,UTC,8,,92,,8.4,7.9
2020,11,15,19:00,UTC,8,,90,,8.5,8
2020,11,15,20:00,UTC,8,,90,,8.6,6.6
2020,11,15,21:00,UTC,8,,89,,8.7,6.9
2020,11,15,22:00,UTC,8,,95,,8.3,6.8
2020,11,15,23:00,UTC,8,,96,,8.5,7.6
2020,11,16,00:00,UTC,8,,96,,8.8,8.1
2020,11,16,01:00,UTC,8,,96,,8.9,7.6
2020,11,16,02:00,UTC,8,,95,,9.1,7.6
2020,11,16,03:00,UTC,8,,94,,9,7.6
2020,11,16,04:00,UTC,8,,95,,8.9,7.4
2020,11,16,05:00,UTC,8,,96,,9,8.1
2020,11,16,06:00,UTC,8,,96,,9.1,7.4
2020,11,16,07:00,UTC,8,,93,,9.4,8
2020,11,16,08:00,UTC,8,,91,,9.7,7.4
2020,11,16,09:00,UTC,8,,90,,9.9,7.8
2020,11,16,10:00,UTC,8,,89,,10.1,7.4
2020,11,16,11:00,UTC,8,,90,,10.2,8.5
2020,11,16,12:00,UTC,8,,91,,10.1,8
2020,11,16,13:00,UTC,8,,87,,10.3,8.5
2020,11,16,14:00,UTC,8,,86,,10.1,8.1
2020,11,16,15:00,UTC,8,,86,,10,8.4
2020,11,16,16:00,UTC,8,,86,,10.1,9.2
2020,11,16,17:00,UTC,8,,87,,9.8,7.7
2020,11,16,18:00,UTC,8,,92,,9.2,8.9
2020,11,16,19:00,UTC,8,,93,,9.2,8
2020,11,16,20:00,UTC,8,,94,,9.2,7.8
2020,11,16,21:00,UTC,8,,95,,9.2,7.4
2020,11,16,22:00,UTC,7,,93,,9.3,7
2020,11,16,23:00,UTC,7,,93,,9.4,8
2020,11,17,00:00,UTC,8,,93,,9.5,7.1
2020,11,17,01:00,UTC,8,,93,,9.5,7.6
2020,11,17,02:00,UTC,8,,94,,9.5,7.1
2020,11,17,03:00,UTC,8,,94,,9.5,7.3
2020,11,17,04:00,UTC,8,,94,,9.5,6.4
2020,11,17,05:00,UTC,8,,94,,9.5,7
2020,11,17,06:00,UTC,8,,93,,9.5,6.2
2020,11,17,07:00,UTC,7,,91,,9.2,5.3
2020,11,17,08:00,UTC,7,,92,,9.5,6
2020,11,17,09:00,UTC,8,,93,,9.4,6.3
2020,11,17,10:00,UTC,8,,93,,9.5,6
2020,11,17,11:00,UTC,7,,91,,9.6,6.7
2020,11,17,12:00,UTC,8,,89,,9.7,6.3
2020,11,17,13:00,UTC,7,,92,,9.4,6
2020,11,17,14:00,UTC,7,,93,,9.1,6.3
2020,11,17,15:00,UTC,7,,89,,9,5
2020,11,17,16:00,UTC,8,,89,,8.8,5.9
2020,11,17,17:00,UTC,8,,89,,8.9,7.2
2020,11,17,18:00,UTC,8,,92,,8.8,7.6
2020,11,17,19:00,UTC,8,,92,,8.8,9
2020,11,17,20:00,UTC,8,,95,,8.7,10.3
2020,11,17,21:00,UTC,8,,95,,9,11.1
2020,11,17,22:00,UTC,8,,95,,9.4,9.8
2020,11,17,23:00,UTC,8,,95,,9.5,8.2
2020,11,18,00:00,UTC,8,,96,,9.5,5.8
2020,11,18,01:00,UTC,8,,96,,9.9,4
2020,11,18,02:00,UTC,8,,95,,10.6,3.5
2020,11,18,03:00,UTC,7,,92,,10.8,2.3
2020,11,18,04:00,UTC,8,,90,,11.2,3.2
2020,11,18,05:00,UTC,7,,89,,11,3
2020,11,18,06:00,UTC,8,,91,,10.5,2.8
2020,11,18,07:00,UTC,7,,92,,10.1,2.7
2020,11,18,08:00,UTC,7,,90,,10.5,2.9
2020,11,18,09:00,UTC,1,,89,,10.6,3.5
2020,11,18,10:00,UTC,7,,89,,10.4,3.4
2020,11,18,11:00,UTC,7,,90,,10.3,3.7
2020,11,18,12:00,UTC,8,,92,,10.5,5.3
2020,11,18,13:00,UTC,8,,96,,10.6,5.9
2020,11,18,14:00,UTC,8,,96,,10.2,5.1
2020,11,18,15:00,UTC,8,,93,,10.4,6
2020,11,18,16:00,UTC,7,,92,,10.6,7.1
2020,11,18,17:00,UTC,7,,90,,10.9,7.2
2020,11,18,18:00,UTC,7,,91,,10.7,9
2020,11,18,19:00,UTC,8,,90,,10.6,8.4
2020,11,18,20:00,UTC,8,,88,,10.5,7.2
2020,11,18,21:00,UTC,7,,79,,11,8.1
2020,11,18,22:00,UTC,7,,88,,10.4,8.3
2020,11,18,23:00,UTC,8,,86,,10.3,9.4
2020,11,19,00:00,UTC,8,,85,,10.3,9.2
2020,11,19,01:00,UTC,8,,86,,10.2,11.8
2020,11,19,02:00,UTC,8,,84,,10,10.4
2020,11,19,03:00,UTC,8,,83,,9.9,10.1
2020,11,19,04:00,UTC,8,,86,,9.9,11.3
2020,11,19,05:00,UTC,8,,87,,10,10.4
2020,11,19,06:00,UTC,8,,88,,10.2,12.4
2020,11,19,07:00,UTC,7,,91,,10,13.9
2020,11,19,08:00,UTC,3,,64,,9.8,9.2
2020,11,19,09:00,UTC,6,,72,,9.8,7.7
2020,11,19,10:00,UTC,6,,67,,9.5,7.7
2020,11,19,11:00,UTC,7,,62,,10,8.2
2020,11,19,12:00,UTC,8,,69,,9.6,7.2
2020,11,19,13:00,UTC,8,,90,,4.1,4.9
2020,11,19,14:00,UTC,8,,93,,3.4,4
2020,11,19,15:00,UTC,8,,94,,3,4.7
2020,11,19,16:00,UTC,8,,93,,1.7,5.6
2020,11,19,17:00,UTC,8,,93,,1.1,5.5
2020,11,19,18:00,UTC,8,,93,,0.4,7.1
2020,11,19,19:00,UTC,8,,81,,1,4.8
2020,11,19,20:00,UTC,3,,73,,0.8,5.1
2020,11,19,21:00,UTC,4,,70,,0.6,4.4
2020,11,19,22:00,UTC,2,,63,,0.8,4.4
2020,11,19,23:00,UTC,4,,72,,0.8,4.9
2020,11,20,00:00,UTC,7,,70,,0.5,6
2020,11,20,01:00,UTC,3,,72,,0.8,5.2
2020,11,20,02:00,UTC,4,,71,,1.4,5.6
2020,11,20,03:00,UTC,8,,89,,0.8,6
2020,11,20,04:00,UTC,7,,81,,2,5.1
2020,11,20,05:00,UTC,6,,71,,2.8,6.2
2020,11,20,06:00,UTC,7,,81,,2.2,5.3
2020,11,20,07:00,UTC,7,,71,,3.3,5.6
2020,11,20,08:00,UTC,7,,71,,3.3,6.9
2020,11,20,09:00,UTC,6,,81,,3.1,6.1
2020,11,20,10:00,UTC,7,,67,,3.9,7.3
2020,11,20,11:00,UTC,6,,63,,4.4,6.5
2020,11,20,12:00,UTC,7,,66,,3.9,6.6
2020,11,20,13:00,UTC,7,,80,,2.6,5.4
2020,11,20,14:00,UTC,7,,73,,3.1,3.4
2020,11,20,15:00,UTC,6,,84,,2.2,6.9
2020,11,20,16:00,UTC,7,,87,,2.1,4.3
2020,11,20,17:00,UTC,5,,72,,2.9,4.1
2020,11,20,18:00,UTC,3,,70,,2.9,2.6
2020,11,20,19:00,UTC,6,,69,,2.8,2.5
2020,11,20,20:00,UTC,4,,73,,1.9,1
2020,11,20,21:00,UTC,5,,76,,1.7,1.8
2020,11,20,22:00,UTC,1,,81,,0.9,0.8
2020,11,20,23:00,UTC,0,,93,,-1.2,0.6
2020,11,21,00:00,UTC,5,,82,,1.5,1.2
2020,11,21,01:00,UTC,0,,78,,1.6,1.4
2020,11,21,02:00,UTC,0,,78,,1.4,2.2
2020,11,21,03:00,UTC,6,,72,,2.1,2.4
2020,11,21,04:00,UTC,8,,65,,2.6,3.7
2020,11,21,05:00,UTC,8,,65,,3.5,5.2
2020,11,21,06:00,UTC,7,,63,,4.1,5.3
2020,11,21,07:00,UTC,7,,64,,4.6,8.4
2020,11,21,08:00,UTC,4,,65,,5.5,9.9
2020,11,21,09:00,UTC,8,,76,,5.1,9.6
2020,11,21,10:00,UTC,8,,84,,5.4,10.1
2020,11,21,11:00,UTC,8,,84,,6,14.6
2020,11,21,12:00,UTC,8,,84,,6.4,13.6
2020,11,21,13:00,UTC,8,,90,,6.4,12.8
2020,11,21,14:00,UTC,8,,90,,6.4,10.3
2020,11,21,15:00,UTC,8,,91,,6.5,10.3
2020,11,21,16:00,UTC,8,,89,,6.7,9.3
2020,11,21,17:00,UTC,8,,88,,7.1,7.3
2020,11,21,18:00,UTC,8,,88,,7.3,6.1
2020,11,21,19:00,UTC,8,,88,,7.5,6.5
2020,11,21,20:00,UTC,8,,88,,7.7,5.1
2020,11,21,21:00,UTC,7,,87,,7.6,3.5
2020,11,21,22:00,UTC,2,,86,,7.2,5
2020,11,21,23:00,UTC,6,,82,,7.2,4.5
2020,11,22,00:00,UTC,7,,80,,7.1,4.5
2020,11,22,01:00,UTC,4,,80,,6.7,5.4
2020,11,22,02:00,UTC,1,,77,,6.3,5.4
2020,11,22,03:00,UTC,0,,72,,6.2,5.4
2020,11,22,04:00,UTC,0,,74,,6,4.7
2020,11,22,05:00,UTC,0,,74,,6.1,4.7
2020,11,22,06:00,UTC,1,,75,,6.2,4.7
2020,11,22,07:00,UTC,5,,78,,6,6.1
2020,11,22,08:00,UTC,3,,76,,6.3,6.2
2020,11,22,09:00,UTC,4,,74,,6.8,4.2
2020,11,22,10:00,UTC,3,,73,,7,4.9
2020,11,22,11:00,UTC,1,,71,,7.3,5.2
2020,11,22,12:00,UTC,1,,71,,7.4,5.4
2020,11,22,13:00,UTC,1,,71,,7.3,4.9
2020,11,22,14:00,UTC,0,,72,,7,5
2020,11,22,15:00,UTC,0,,69,,7.3,4.9
2020,11,22,16:00,UTC,0,,70,,7.1,4.4
2020,11,22,17:00,UTC,0,,69,,7.1,5.2
2020,11,22,18:00,UTC,0,,70,,7.1,5.2
2020,11,22,19:00,UTC,0,,71,,6.8,5.3
2020,11,22,20:00,UTC,0,,71,,6.5,5
2020,11,22,21:00,UTC,1,,72,,6.3,4.3
2020,11,22,22:00,UTC,0,,72,,6.2,5
2020,11,22,23:00,UTC,4,,70,,6.1,4.3
2020,11,23,00:00,UTC,8,,67,,6.6,5.2
2020,11,23,01:00,UTC,3,,66,,6.4,4.8
2020,11,23,02:00,UTC,2,,67,,5.9,4.3
2020,11,23,03:00,UTC,0,,67,,5.8,4.7
2020,11,23,04:00,UTC,0,,66,,5.7,4.8
2020,11,23,05:00,UTC,0,,64,,5.5,5.1
2020,11,23,06:00,UTC,0,,65,,5.1,4.7
2020,11,23,07:00,UTC,0,,64,,4.9,4.3
2020,11,23,08:00,UTC,0,,62,,5.1,5.2
2020,11,23,09:00,UTC,4,,59,,5.4,5.3
2020,11,23,10:00,UTC,0,,58,,5.7,5.1
2020,11,23,11:00,UTC,0,,59,,5.7,5.2
2020,11,23,12:00,UTC,1,,56,,5.8,5.2
2020,11,23,13:00,UTC,7,,57,,6,5.5
2020,11,23,14:00,UTC,8,,74,,5.2,7
2020,11,23,15:00,UTC,8,,90,,3.7,5.3
2020,11,23,16:00,UTC,8,,88,,4.8,6.4
2020,11,23,17:00,UTC,8,,85,,5,4.8
2020,11,23,18:00,UTC,2,,78,,5,4.2
2020,11,23,19:00,UTC,0,,72,,4.8,4.5
2020,11,23,20:00,UTC,0,,77,,4,3.9
2020,11,23,21:00,UTC,0,,72,,4.2,4.2
2020,11,23,22:00,UTC,0,,71,,3.9,5.1
2020,11,23,23:00,UTC,0,,71,,3.7,5.1
2020,11,24,00:00,UTC,0,,71,,3.6,4.3
2020,11,24,01:00,UTC,0,,74,,3.2,2.7
2020,11,24,02:00,UTC,0,,76,,2.9,3.4
2020,11,24,03:00,UTC,0,,78,,2.4,2.9
2020,11,24,04:00,UTC,7,,78,,2.8,2.1
2020,11,24,05:00,UTC,7,,77,,2.8,1.3
2020,11,24,06:00,UTC,5,,79,,2.2,2
2020,11,24,07:00,UTC,7,,79,,2.7,0.6
2020,11,24,08:00,UTC,8,,79,,3.6,1.4
2020,11,24,09:00,UTC,8,,78,,4,1.6
2020,11,24,10:00,UTC,8,,77,,4.6,2
2020,11,24,11:00,UTC,7,,83,,4.9,2.4
2020,11,24,12:00,UTC,8,,84,,5.7,1.8
2020,11,24,13:00,UTC,8,,93,,5.7,1.7
2020,11,24,14:00,UTC,8,,92,,5.9,2.2
2020,11,24,15:00,UTC,8,,94,,6.2,2
2020,11,24,16:00,UTC,8,,96,,6.3,2.9
2020,11,24,17:00,UTC,8,,97,,6.5,2.1
2020,11,24,18:00,UTC,8,,97,,6.6,1.3
2020,11,24,19:00,UTC,8,,98,,6.5,1.6
2020,11,24,20:00,UTC,8,,97,,6.6,2
2020,11,24,21:00,UTC,8,,96,,6.1,2.3
2020,11,24,22:00,UTC,8,,96,,5.8,1.4
2020,11,24,23:00,UTC,8,,96,,5.7,1.7
2020,11,25,00:00,UTC,8,,93,,5.7,1.4
2020,11,25,01:00,UTC,8,,94,,5.5,1.2
2020,11,25,02:00,UTC,7,,95,,4.8,0.4
2020,11,25,03:00,UTC,6,,96,,4,0.5
2020,11,25,04:00,UTC,8,,97,,4.8,1.2
2020,11,25,05:00,UTC,8,,95,,5.4,2
2020,11,25,06:00,UTC,8,,93,,6.1,3.4
2020,11,25,07:00,UTC,8,,97,,6.5,3.7
2020,11,25,08:00,UTC,8,,98,,7.9,3.2
2020,11,25,09:00,UTC,8,,97,,8.4,4.6
2020,11,25,10:00,UTC,8,,96,,8.5,4
2020,11,25,11:00,UTC,8,,96,,8.5,4.8
2020,11,25,12:00,UTC,8,,95,,8.6,4.3
2020,11,25,13:00,UTC,8,,95,,8.4,4.1
2020,11,25,14:00,UTC,8,,93,,8.6,4.5
2020,11,25,15:00,UTC,8,,93,,8.5,3.7
2020,11,25,16:00,UTC,7,,90,,8.5,4.5
2020,11,25,17:00,UTC,7,,89,,8.4,3.7
2020,11,25,18:00,UTC,7,,84,,8.3,4.4
2020,11,25,19:00,UTC,7,,81,,8.2,4.3
2020,11,25,20:00,UTC,8,,82,,8.3,3.3
2020,11,25,21:00,UTC,8,,83,,8.1,5.2
2020,11,25,22:00,UTC,8,,83,,8.3,3.5
2020,11,25,23:00,UTC,8,,83,,8.3,3.9
2020,11,26,00:00,UTC,8,,84,,8.3,3.9
2020,11,26,01:00,UTC,8,,88,,8.2,3.7
2020,11,26,02:00,UTC,8,,90,,8,2.5
2020,11,26,03:00,UTC,8,,94,,7.8,2.4
2020,11,26,04:00,UTC,8,,95,,7.6,2.2
2020,11,26,05:00,UTC,8,,95,,7.4,1.5
2020,11,26,06:00,UTC,8,,95,,7.3,1.3
2020,11,26,07:00,UTC,7,,96,,7.6,1.4
2020,11,26,08:00,UTC,7,,96,,7.2,1
2020,11,26,09:00,UTC,6,,97,,5.4,1.1
2020,11,26,10:00,UTC,3,,96,,5.8,0.6
2020,11,26,11:00,UTC,0,,90,,7.2,0.6
2020,11,26,12:00,UTC,7,,97,,5.3,1.4
2020,11,26,13:00,UTC,0,,96,,5.4,1.9
2020,11,26,14:00,UTC,0,,89,,4.5,2.2
2020,11,26,15:00,UTC,0,,95,,2.9,2.2
2020,11,26,16:00,UTC,2,,94,,1.8,1.5
2020,11,26,17:00,UTC,1,,92,,3.4,2.6
2020,11,26,18:00,UTC,2,,92,,3.5,2.3
2020,11,26,19:00,UTC,6,,89,,3.5,2.1
2020,11,26,20:00,UTC,7,,88,,3.4,1.5
2020,11,26,21:00,UTC,7,,80,,4.3,3.2
2020,11,26,22:00,UTC,1,,82,,3.7,4
2020,11,26,23:00,UTC,3,,81,,3.7,3.5
2020,11,27,00:00,UTC,7,,76,,4.2,4.4
2020,11,27,01:00,UTC,5,,76,,3.5,3.9
2020,11,27,02:00,UTC,5,,73,,3.6,4.8
2020,11,27,03:00,UTC,6,,75,,3.3,4.3
2020,11,27,04:00,UTC,7,,73,,3.3,4.5
2020,11,27,05:00,UTC,6,,70,,3.1,5.2
2020,11,27,06:00,UTC,5,,83,,2.2,4.9
2020,11,27,07:00,UTC,5,,85,,2,3.3
2020,11,27,08:00,UTC,5,,83,,2.1,4.3
2020,11,27,09:00,UTC,6,,85,,2.2,5
2020,11,27,10:00,UTC,7,,86,,2.5,5.1
2020,11,27,11:00,UTC,7,,87,,2.7,4.4
